tag	type	text
1603	F	<par><hanform>羽</hanform> OC <latinform>*gi̯wo</latinform>, GSR #98a-b ‘feather’; Coblin 86:78 ST <latinform>*sgwljaɣ</latinform> &gt; PC <latinform>*gwljagx</latinform> &gt; OC <latinform>*gwjagx</latinform> ; Schuessler 2007:587 <latinform>*waʔ</latinform>; B &amp; S 2011: <latinform>*ɢʷaʔ {[ɢ]ʷ(r)aʔ}</latinform>; Mand. <latinform>yǔ</latinform>.</par>
1603	I	<par>move to BIRD semantic category?</par>
5383	F	<par><hanform>雙</hanform> OC <latinform>*sŭng</latinform>, GSR #1200a &apos;a pair&apos;; Coblin 86:115 ST <latinform>*zrung</latinform> &gt; OC <latinform>*srung</latinform>; Schuessler 2007: <latinform>*srôŋ</latinform>; B &amp; S 2011: <latinform>*sˁroŋ {[s]ˁroŋ}</latinform>; Mand. <latinform>shuāng</latinform>.</par><par>This comparandum is tentative given the disparity in final consonants: <latinform>*-ŋ</latinform> for Sinitic e.g. <latinform>*srung</latinform>, compared with <latinform>*-m</latinform> for Tibeto-Burman <latinform>*dzum ⪤ *tsum</latinform>.</par>
702	T	<par>This allofam with velar prefix has been specialized semantically into the areas of <emph>armpits/tickling</emph> and <emph>cubits</emph>. Of particular interest is the triplet in WB below, reflecting three separate allofams of our etymon: the naked root in <latinform>lak-kăli</latinform>, the variant with dental prefix (written <latinform>tshak-kăli</latinform> in the transcription of STC but better interpreted as <latinform>chak-kăli</latinform>), and the present variant with velar prefix (<latinform>gyak-kăli</latinform>).</par><par>The Lahu form with voiced initial, <latinform>jâʔ</latinform>, points to a variant with a nasal prefix, perhaps at the Proto-Loloish level.</par><par>There is a separate root &apos;right hand&apos;, reconstructed as <reconstruction>*g-ya ⪤ *g-ra</reconstruction> in STC #98.</par><par>There is still another resemblant root <reconstruction>*g-ya</reconstruction> TICKLE (STC #51) underlying WT <latinform>gya-ba</latinform> &apos;tickle, itch&apos;, Jingpho <latinform>kəyá</latinform> &apos;id.&apos;, WB <latinform>yâ</latinform>b &apos;itch&apos;.</par>
702	F	"<par><hanform>翼</hanform> OC <reconstruction>*gi̯ək</reconstruction>, GSR #954d &apos;wing&apos;; Li 1971: <latinform>(*rək)</latinform>; Baxter 1992 #469: <reconstruction>*ljɨk</reconstruction>; B &amp; S 2011: <reconstruction>*ɢrəp</reconstruction> (with dialectal change to <latinform>-k</latinform>)<footnote>See explanation for coda <reconstruction>*-p</reconstruction> in discussion of <xref ref=""699"">#699</xref>.</footnote>; Schuessler 2007:570; Mand. <latinform>yì</latinform>.</par><par><hanform>趩</hanform> OC <reconstruction>*tʼi̯ək</reconstruction>, GSR #954g &apos;sound of marching&apos;; Li 1971: <latinform>(*thrjək)</latinform>; Baxter 1992: <latinform>(*hlrjɨk)</latinform>; B &amp; S 2011: --; Schuessler 2007:--; Mand. <latinform>chì</latinform>.</par><par><hanform>腳</hanform>/<hanform>脚</hanform> OC <reconstruction>*ki̯ɑk</reconstruction>, GSR #776g-h &apos;leg, foot&apos;; Li 1971: <latinform>(*kjak)</latinform>; Baxter 1992: <latinform>(*kjak)</latinform>; B &amp; S 2011: <reconstruction>*s.kak, [k]ak</reconstruction>; Schuessler 2007:309; Mand. <latinform>jiǎo</latinform>.</par><par><hanform>匊</hanform>/<hanform>掬</hanform> OC <reconstruction>*ki̯ôk</reconstruction>, GSR #1017a,c &apos;both hands joined; grasp with both hands; double-handful&apos;; Li 1971: <latinform>(*kjəkw)</latinform>; Baxter 1992:770: <reconstruction>*k(r)juk</reconstruction>; B &amp; S 2011: <latinform>(*k(r)uk)</latinform>; Schuessler 2007:--; Mand. <latinform>jū</latinform>.</par><par>JAM: GSR reconstructs this morpheme (<hanform>翼</hanform>), Mand. <latinform>yì</latinform> with initial <reconstruction>*gi̯-</reconstruction>, but STC prefers <reconstruction>*di̯-</reconstruction>, since the phonetic series (GSR #954) also contains <hanform>趩</hanform> <reconstruction>*t’i̯ək/t̂’i̯ək</reconstruction>, Mand. <latinform>chì</latinform> &apos;sound of marching&apos;. Baxter&apos;s (2011) reconstruction <reconstruction>*ɢrəp</reconstruction> reverts to the interpretation with velar (actually postvelar) onset.</par><par>Benedict (p.c.) later agreed with the GSR reconstruction, assuming that it is underlain by an earlier <reconstruction>*gli̯ək</reconstruction>. He then derived the allofam in <reconstruction>*t&apos;-</reconstruction> from an alternant with prefixal <latinform>*s-</latinform>, i.e. <reconstruction>*ski̯ək</reconstruction>, but this is not very convincing.</par><par>Yang 1980 suggests further Chinese comparanda: <hanform>腳</hanform>/<hanform>脚</hanform> OC <reconstruction>*ki̯ɑk</reconstruction> &apos;leg, foot&apos;, GSR #776g, Mand. <latinform>jiǎo</latinform>; and <hanform>匊</hanform>/<hanform>掬</hanform> OC <reconstruction>*ki̯ôk</reconstruction> &apos;both hands joined; grasp with both hands; double-handful&apos;, GSR #1017a-c, Mand. <latinform>jū</latinform>.</par><par>ZJH: Of these four Chinese comparanda, only the first, <hanform>翼</hanform> <latinform>yì</latinform> ‘wing’, is defensible, although the more likely PTB comparandum is <reconstruction>*(g-)lak</reconstruction> (Handel 2009:133-5). Both <hanform>趩</hanform> <latinform>chì</latinform> and <hanform>匊</hanform>/<hanform>掬</hanform> <latinform>jū</latinform> are impossible as they are not close in terms of sound correspondences; <hanform>腳</hanform>/<hanform>脚</hanform> <latinform>jiǎo</latinform> ‘foot’ is conceivable if we assume prefix-preemption of PST <latinform>*g-yak</latinform> on the Chinese side, but the semantic shift makes this comparison speculative at best.</par>"
2625	F	<par><hanform>貪</hanform> OC <latinform>*t’əm</latinform>, GSR #645a &apos;covet&apos;; Coblin 86:59 ST <latinform>*hləm</latinform> &gt; PC <latinform>*hləm</latinform> &gt; OC <latinform>*thəm</latinform>; Schuessler 2007:488-9 <latinform>*rhə̂m</latinform>; B &amp; S 2011: <latinform>*r̥ˁəm {r̥ˁ[ə]m}</latinform>; Mand. <latinform>tān</latinform>.<br /><hanform>婪</hanform>/<hanform>惏</hanform> OC <latinform>*gləm</latinform>, GSR #655i, j &apos;covet; covetous, rapacious&apos;; Schuessler 2007:488-9 <latinform>*rə̂m</latinform> &lt; <latinform>*g-rəm</latinform>; B &amp; S 2011: (<latinform>*rˁəm</latinform>); Mand. <latinform>lán</latinform>.<br /><hanform>嚂</hanform> OC <latinform>*glɑ̂m</latinform>, GSR #609 &apos;stuff (one&apos;s face), be gluttonous&apos;; Schuessler 2007:488-9 <latinform>*râms</latinform> &lt; <latinform>*g-rams</latinform>; B &amp; S 2011: (<latinform>*k.rˁam-s</latinform>); Mand. <latinform>làn</latinform>.</par>
3300	T	<par>The WT-Chinese comparison was suggested in STC p.175. No further confirmation of this etymon has yet been found.</par>
3300	F	<par><hanform>戡</hanform> OC <latinform>*k’əm</latinform>, GSR #658q &apos;vanquish; kill&apos;; Coblin 86:100 ST <latinform>*khum</latinform> &gt; OC <latinform>*khəm</latinform>; Schuessler 2007:330 <latinform>*khə̂m</latinform>; Mand. <latinform>kān</latinform>.<br /><unicode>2299F</unicode> OC <latinform>*k’əm</latinform>, GSR #651v &apos;kill&apos;; Mand. <latinform>kān</latinform>.</par>
3610	T	"<par>This etymon is perhaps allofamically related to <xref ref=""4678"">#4678</xref>.</par>"
5632	T	"<par>This etymon undoubted underlies the last syllable in many TB language names, e.g., Bisu, Lisu, Moso, Nasu, Nosu, Ersu, etc. I also believe that the last syllable of LAHU derives from an allofam <latinform>*s-lu</latinform>, that is also reflected by WB <latinform>lu</latinform> &apos;person&apos;. This view is reinforced by the existence of language names like Lalo and Laghuu. This etymology was first suggested in JAM 1969 (&quot;Lahu and Proto-Lolo-Burmese&quot;).</par><par>Another etymon recruited for names of Tibeto-Burman ethnic groups is <xref ref=""1002"">#1002</xref>.</par>"
1325	T	"<par>This root is quite similar to <xref ref=""91"">#91</xref>, with which it perhaps stands in an allofamic relationship.</par>"
6661	T	<par>In Sun 1993:211, two Proto-Tani rhymes <latinform>ot¹</latinform> and <latinform>ot²</latinform> are reconstructed because of two different sets of correspondences to Padam-Mising <latinform>ot</latinform>. Sun considers <latinform>ot¹</latinform> to be &quot;extremely shaky&quot;, since only one cognate set has been found so far. </par>
3563	F	<par><hanform>斷</hanform> OC <latinform>*twɑ̂n~d’wɑ̂n</latinform>, GSR #170a &apos;cut off, decide, resolute&apos;; Schuessler 2007:219 <latinform>*tônʔ/s</latinform>; B &amp; S 2011: <latinform>*tˁonʔ-s {tˁo[n]ʔ-s}</latinform>; Mand. <latinform>duàn</latinform>.<br /><hanform>剬</hanform> OC <latinform>*twɑ̂n</latinform>, GSR #168e &apos;cut&apos;; Schuessler 2007:219 <latinform>*tôn</latinform>~<latinform>*tonʔ</latinform>; B &amp; S 2011: (<latinform>*tˁor</latinform>); Mand. <latinform>duān</latinform>.<br /><hanform>膞</hanform> OC <latinform>* t̑i̯wɑn</latinform>, GSR #231k &apos;cut meat; slice&apos;; Schuessler 2007:502 <latinform>*tonʔ</latinform>~<latinform>*donʔ</latinform>; B &amp; S 2011: (<latinform>*tonʔ</latinform>); Mand. <latinform>zhuǎn</latinform>.</par>
6469	T	<par>Due to errors in segmentation of Bengni <latinform>u-mje</latinform> as <latinform>um-je</latinform> and Miri <latinform>o-mle</latinform> as <latinform>om-le</latinform>, these words were assigned to a non-existent root <latinform>*um</latinform> in Matisoff (1997): 42.</par>
795	T	<par>Despite its rather limited distribution, this looks like a valid etymon. The <latinform>*s-</latinform> prefix is reconstructed because of the Nung form.</par>
204	T	"<par>This root resembles <xref ref=""373"">#373</xref> but seems distinct from it. Further confirmation is necessary.</par>"
2686	T	"<par>This root is well-attested, both with a dental stop initial and initial <latinform>r-</latinform>, leading one to hypothesize an ultimate origin in a sequence of consonants like <latinform>*trak</latinform> or <latinform>drak</latinform>, although this cluster is not reconstructed for PTB or PST. Certain branches of the family, like Lolo-Burmese, show evidence for both the stop- and rhotic-initialed variants. </par><par>See <xref ref=""5669"">#5669</xref>.</par><par>There is a good Chinese comparandum with a stop initial.</par>"
2686	F	<par><hanform>織</hanform> OC <latinform>*t̑i̯ək</latinform>, GSR #920f &apos;weave&apos;; Coblin 86: ST <latinform>*tjək</latinform> &gt; TB *<latinform>tak</latinform> &gt; OC <latinform>*tjək</latinform>; B &amp; S 2011: <latinform>*tək</latinform>; Mand. <latinform>zhī</latinform>.</par>
5593	T	<par>This etymology is due to Gong Hwang-cherng.</par>
5593	F	<par><hanform>楊</hanform> OC <latinform>*di̯ɑng</latinform>, GSR #720q; B &amp; S 2011: <latinform>*laŋ</latinform>; Mand. <latinform>yáng</latinform>.</par>
661	T	<par>This is by far the best-attested root for VAGINA in TB, with reflexes in the NE Indian Areal Group, Himalayish, Lolo-Burmese, Karenic, and Qiangic. While most of the supporting forms point to a prefixal <reconstruction>*s-</reconstruction> plus <reconstruction>*t-</reconstruction> root-initial, a few reflexes seem to have undergone metathesis, e.g. Hayu <latinform>pep-tshu</latinform>, Lakher (Mara) <latinform>³tshu</latinform>, etc.</par><par>Some of the reflexes are transcribed with high front vowel <latinform>-i</latinform> instead of <latinform>-u</latinform>, but this fronting seems to be secondary. Compare, e.g. the Abor-Miri, Apatani, and Galo forms; or the Chepang, Dumi, and Bantawa reflexes, etc.</par>
661	F	"<par><latinform>Comment:</latinform> Cf. comparanda for <xref ref=""5689"">#5689</xref>, in particular the etyma <hanform>屬</hanform> <latinform>zhǔ</latinform> and <hanform>屬</hanform> <latinform>shǔ</latinform>.</par>"
2370	F	<par><hanform>蜾</hanform>/<unicode>27498</unicode> OC <latinform>*klwɑ̂r</latinform>, GSR #351c/352c &apos;small wasp&apos;; Coblin 86:41 ST <latinform>*kway</latinform> &gt; OC <latinform>*kwarx</latinform> (&lt; <latinform>*kwarx-gwlarx</latinform>); Schuessler 2007:269 <latinform>*kôi</latinform>~<latinform>*k-(r)ōjʔ</latinform>; B &amp; S 2011: <latinform>*kˁorʔ-rˁorʔ</latinform> (redup. infixation &lt; <latinform>*kˁorʔ</latinform>); Mand. <latinform>guǒ</latinform>.<br /><hanform>蠃</hanform> OC <latinform>*lwɑ̂</latinform>, GSR #14b &apos;wasp (small)&apos;; Coblin 86:41 <latinform>*gwlarx</latinform>; Schuessler 2007:269 <latinform>*rôiʔ</latinform>; B &amp; S 2011: <latinform>*rˁojʔ {[r]ˁo[j]ʔ}</latinform>; Mand. <latinform>luǒ</latinform>.</par>
2370	T	<par>Karenic has developed a dental suffix of this root.</par>
481	T	<par>The vowels in these Qiangic forms show considerable variation.</par>
481	T	"<par>This etymon was formerly reconstructed as <latinform>*s-ke-k ⪤ *m-ke-k</latinform>.</par><par>In line with the frequently noted tendency of words meaning NECK / THROAT to have velar initials, we have reconstructed no fewer than eleven etyma with initial velars or velar clusters: <xref ref=""389"">#389</xref>, <xref ref=""481"">#481</xref>, <xref ref=""486"">#486</xref>, <xref ref=""488"">#488</xref>, <xref ref=""489"">#489</xref>, <xref ref=""491"">#491</xref>, <xref ref=""493"">#493</xref>, <xref ref=""494"">#494</xref>, <xref ref=""495"">#495</xref>, <xref ref=""3361"">#3361</xref>, and <xref ref=""5651"">#5651</xref>.</par><par>It is highly likely that some of these etyma are allofams of each other. It is equally likely that a given supporting form may have been assigned to the wrong etymon. However, on the basis of the available data, this may be the best that can be done at this point.</par>"
4793	T	<par>The second syllable of this binome bears a fortuitous similarity to the second syllable of Thai <latinform>məlɛɛŋ-mum</latinform> &apos;spider&apos;, literally &quot;corner bug.&quot;</par>
674	T	"<par>The most general form of this complex word family is reconstructed as <xref ref=""163"">#163</xref>.</par><par>Like <xref ref=""1168"">#1168</xref>, some of the reflexes of <reconstruction>*pʷam</reconstruction> have initial <latinform>w-</latinform> <xref ref=""2108"">#2108 </xref>, while others have an initial labial stop or derivative thereof <xref ref=""673"">#673 </xref>. All these forms meaning &apos;womb / placenta / nest / belly&apos; clearly represent the same etymon as <reconstruction>*p-wam</reconstruction> BELLY, presented separately as <xref ref=""137"">#137 </xref>. A further group of forms with nasal initials <xref ref=""3444"">#3444 </xref> may also be brought into this word family. Finally, there is a strong likelihood that <xref ref=""680"">#680</xref> is also allofamically related.</par><par>Some languages (e.g. Jingpho, Lashi, Zaiwa) show internal variation between stop and semivowel. The semantic association between WOMB and BELLY is too obvious to belabor. <emph>Belly</emph> was used frequently in early Mod. Eng. to mean WOMB: &quot;As yet my wife hath not laid her belly&quot; (<emph>Plumpton Correspondence</emph> 1549-50); &quot;My belly did not blab, so I was still a Mayde&quot; (William Warner, <emph>Albion’s England</emph>, 1592); &quot;Why, she may plead her belly at worst&quot; (John Gay, <emph>The Beggar&apos;s Opera</emph>, 1728).<footnote>In former times, a pregnant female criminal condemned to death was allowed to bring the baby to term before being executed. This practice was known as &quot;pleading one&apos;s belly&quot;. See OED 1971:789.</footnote></par><par>Still another related form is <xref ref=""3"">#3</xref>, found especially in Kuki-Chin, with a meaning which goes beyond the visceral / gastric area to cover the whole body.</par><par>Cf. also <xref ref=""2111"">#2111</xref>.</par>"
